Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context
A155	BE_06	Block4	Stim09	S	0	CS	646	Sp	ML
A1551	BE_51	Block3	Stim19	S	1	ML	1628	Sp	ML
A1552	BE_51	Block3	Stim20	S	1	ML	315	Sp	ML
A1553	BE_51	Block3	Stim07	S	1	ML	2013	Sp	ML
A1554	BE_51	Block3	Stim08	S	1	ML	870	Sp	ML
A1555	BE_51	Block3	Stim10	S	0	CS	866	Sp	ML
A1556	BE_51	Block3	Stim11	S	0	CS	19180	Sp	ML
A1557	BE_51	Block3	Stim12	S	0	CS	1703	Sp	ML
A1558	BE_51	Block3	Stim25	S	0	CS	1280	Sp	ML
A1559	BE_51	Block3	Stim31	S	0	CS	2952	Sp	ML
A156	BE_06	Block4	Stim10	S	1	ML	2179	Sp	ML
A1560	BE_51	Block3	Stim09	S	0	CS	1020	Sp	ML
A157	BE_06	Block4	Stim25	S	1	ML	1369	Sp	ML
A158	BE_06	Block4	Stim31	S	1	ML	843	Sp	ML
A159	BE_06	Block4	Stim07	S	1	ML	1474	Sp	ML
A1591	BE_51	Block4	Stim11	S	1	ML	5281	Sp	ML
A1592	BE_51	Block4	Stim19	S	1	ML	2283	Sp	ML
A1593	BE_51	Block4	Stim25	S	1	ML	1799	Sp	ML
A1594	BE_51	Block4	Stim08	S	1	ML	1231	Sp	ML
A1595	BE_51	Block4	Stim09	S	1	ML	1950	Sp	ML
A1596	BE_51	Block4	Stim10	S	0	CS	1456	Sp	ML
A1597	BE_51	Block4	Stim12	S	0	CS	1933	Sp	ML
A1598	BE_51	Block4	Stim20	S	0	CS	8289	Sp	ML
A1599	BE_51	Block4	Stim31	S	0	CS	1256	Sp	ML
A160	BE_06	Block4	Stim08	S	1	ML	297	Sp	ML
A1600	BE_51	Block4	Stim07	S	0	CS	5615	Sp	ML
A1631	BE_53	Block1	Stim11	S	1	ML	1649	Sp	ML
A1632	BE_53	Block1	Stim12	S	1	ML	1543	Sp	ML
A1633	BE_53	Block1	Stim19	S	1	ML	907	Sp	ML
A1634	BE_53	Block1	Stim20	S	1	ML	818	Sp	ML
A1635	BE_53	Block1	Stim25	S	1	ML	1200	Sp	ML
A1636	BE_53	Block1	Stim31	S	1	ML	1614	Sp	ML
A1637	BE_53	Block1	Stim07	S	1	ML	2825	Sp	ML
A1638	BE_53	Block1	Stim08	S	1	ML	1664	Sp	ML
A1639	BE_53	Block1	Stim09	S	1	ML	1341	Sp	ML
A1640	BE_53	Block1	Stim10	S	0	CS	2513	Sp	ML
A1671	BE_53	Block2	Stim10	S	1	ML	1163	Sp	ML
A1672	BE_53	Block2	Stim11	S	1	ML	1095	Sp	ML
A1673	BE_53	Block2	Stim12	S	1	ML	1782	Sp	ML
A1674	BE_53	Block2	Stim19	S	1	ML	664	Sp	ML
A1675	BE_53	Block2	Stim20	S	1	ML	928	Sp	ML
A1676	BE_53	Block2	Stim31	S	1	ML	1590	Sp	ML
A1677	BE_53	Block2	Stim07	S	1	ML	990	Sp	ML
A1678	BE_53	Block2	Stim08	S	1	ML	1398	Sp	ML
A1679	BE_53	Block2	Stim25	S	0	CS	1751	Sp	ML
A1680	BE_53	Block2	Stim09	S	0	CS	2552	Sp	ML
A1711	BE_53	Block3	Stim12	S	1	ML	2830	Sp	ML
A1712	BE_53	Block3	Stim19	S	1	ML	1767	Sp	ML
A1713	BE_53	Block3	Stim25	S	1	ML	1188	Sp	ML
A1714	BE_53	Block3	Stim10	S	0	CS	2072	Sp	ML
A1715	BE_53	Block3	Stim11	S	0	CS	525	Sp	ML
A1716	BE_53	Block3	Stim20	S	0	CS	481	Sp	ML
A1717	BE_53	Block3	Stim31	S	0	CS	1569	Sp	ML
A1718	BE_53	Block3	Stim07	S	0	CS	2294	Sp	ML
A1719	BE_53	Block3	Stim08	S	0	CS	2470	Sp	ML
A1720	BE_53	Block3	Stim09	S	0	CS	1611	Sp	ML
A1751	BE_53	Block4	Stim19	S	1	ML	751	Sp	ML
A1752	BE_53	Block4	Stim07	S	1	ML	626	Sp	ML
A1753	BE_53	Block4	Stim10	S	0	CS	2112	Sp	ML
A1754	BE_53	Block4	Stim11	S	0	CS	1369	Sp	ML
A1755	BE_53	Block4	Stim12	S	0	CS	2165	Sp	ML
A1756	BE_53	Block4	Stim20	S	0	CS	155	Sp	ML
A1757	BE_53	Block4	Stim25	S	0	CS	1292	Sp	ML
A1758	BE_53	Block4	Stim31	S	0	CS	635	Sp	ML
A1759	BE_53	Block4	Stim08	S	0	CS	2215	Sp	ML
A1760	BE_53	Block4	Stim09	S	0	CS	1400	Sp	ML
A1791	BE_63	Block1	Stim10	S	1	ML	468	Sp	ML
A1792	BE_63	Block1	Stim12	S	1	ML	4318	Sp	ML
A1793	BE_63	Block1	Stim20	S	1	ML	4198	Sp	ML
A1794	BE_63	Block1	Stim25	S	1	ML	1105	Sp	ML
A1795	BE_63	Block1	Stim08	S	1	ML	1443	Sp	ML
A1796	BE_63	Block1	Stim09	S	1	ML	871	Sp	ML
A1797	BE_63	Block1	Stim11	S	0	CS	1430	Sp	ML
A1798	BE_63	Block1	Stim19	S	0	CS	1693	Sp	ML
A1799	BE_63	Block1	Stim31	S	0	CS	2696	Sp	ML
A1800	BE_63	Block1	Stim07	S	0	CS	1465	Sp	ML
A1831	BE_63	Block2	Stim11	S	1	ML	619	Sp	ML
A1832	BE_63	Block2	Stim20	S	1	ML	329	Sp	ML
A1833	BE_63	Block2	Stim25	S	1	ML	593	Sp	ML
A1834	BE_63	Block2	Stim07	S	1	ML	1798	Sp	ML
A1835	BE_63	Block2	Stim08	S	1	ML	570	Sp	ML
A1836	BE_63	Block2	Stim10	S	0	CS	952	Sp	ML
A1837	BE_63	Block2	Stim12	S	0	CS	1411	Sp	ML
A1838	BE_63	Block2	Stim19	S	0	CS	1491	Sp	ML
A1839	BE_63	Block2	Stim31	S	0	CS	1790	Sp	ML
A1840	BE_63	Block2	Stim09	S	0	CS	2654	Sp	ML
A1871	BE_63	Block3	Stim20	S	1	ML	1514	Sp	ML
A1872	BE_63	Block3	Stim25	S	1	ML	381	Sp	ML
A1873	BE_63	Block3	Stim09	S	1	ML	354	Sp	ML
A1874	BE_63	Block3	Stim10	S	0	CS	1672	Sp	ML
A1875	BE_63	Block3	Stim11	S	0	CS	2968	Sp	ML
A1876	BE_63	Block3	Stim12	S	0	CS	1963	Sp	ML
A1877	BE_63	Block3	Stim19	S	0	CS	936	Sp	ML
A1878	BE_63	Block3	Stim31	S	0	CS	2864	Sp	ML
A1879	BE_63	Block3	Stim07	S	0	CS	3387	Sp	ML
A1880	BE_63	Block3	Stim08	S	0	CS	402	Sp	ML
A191	BE_07	Block1	Stim10	S	0	CS	2187	Sp	ML
A1911	BE_63	Block4	Stim10	S	1	ML	4811	Sp	ML
A1912	BE_63	Block4	Stim12	S	1	ML	878	Sp	ML
A1913	BE_63	Block4	Stim19	S	1	ML	320	Sp	ML
A1914	BE_63	Block4	Stim20	S	1	ML	2097	Sp	ML
A1915	BE_63	Block4	Stim25	S	1	ML	479	Sp	ML
A1916	BE_63	Block4	Stim07	S	1	ML	1611	Sp	ML
A1917	BE_63	Block4	Stim08	S	1	ML	763	Sp	ML
A1918	BE_63	Block4	Stim09	S	1	ML	567	Sp	ML
A1919	BE_63	Block4	Stim11	S	0	CS	614	Sp	ML
A192	BE_07	Block1	Stim11	S	0	CS	1191	Sp	ML
A1920	BE_63	Block4	Stim31	S	0	CS	881	Sp	ML
A193	BE_07	Block1	Stim20	S	0	CS	2855	Sp	ML
A194	BE_07	Block1	Stim31	S	0	CS	2159	Sp	ML
A195	BE_07	Block1	Stim08	S	0	CS	491	Sp	ML
A1951	BE_68	Block1	Stim10	S	1	ML	2281	Sp	ML
A1952	BE_68	Block1	Stim11	S	1	ML	3396	Sp	ML
A1953	BE_68	Block1	Stim19	S	1	ML	4891	Sp	ML
A1954	BE_68	Block1	Stim20	S	1	ML	1406	Sp	ML
A1955	BE_68	Block1	Stim25	S	1	ML	2314	Sp	ML
A1956	BE_68	Block1	Stim31	S	1	ML	1377	Sp	ML
A1957	BE_68	Block1	Stim12	S	0	CS	8735	Sp	ML
A1958	BE_68	Block1	Stim07	S	0	CS	3210	Sp	ML
A1959	BE_68	Block1	Stim08	S	0	CS	2670	Sp	ML
A196	BE_07	Block1	Stim12	S	1	ML	2216	Sp	ML
A1960	BE_68	Block1	Stim09	S	0	CS	2748	Sp	ML
A197	BE_07	Block1	Stim19	S	1	ML	585	Sp	ML
A198	BE_07	Block1	Stim25	S	1	ML	1226	Sp	ML
A199	BE_07	Block1	Stim07	S	1	ML	764	Sp	ML
A1991	BE_68	Block2	Stim19	S	1	ML	829	Sp	ML
A1992	BE_68	Block2	Stim25	S	1	ML	580	Sp	ML
A1993	BE_68	Block2	Stim08	S	1	ML	1565	Sp	ML
A1994	BE_68	Block2	Stim10	S	0	CS	6665	Sp	ML
A1995	BE_68	Block2	Stim11	S	0	CS	1244	Sp	ML
A1996	BE_68	Block2	Stim12	S	0	CS	1250	Sp	ML
A1997	BE_68	Block2	Stim20	S	0	CS	3354	Sp	ML
A1998	BE_68	Block2	Stim31	S	0	CS	4660	Sp	ML
A1999	BE_68	Block2	Stim07	S	0	CS	5980	Sp	ML
A200	BE_07	Block1	Stim09	S	1	ML	4620	Sp	ML
A2000	BE_68	Block2	Stim09	S	0	CS	3220	Sp	ML
A2031	BE_68	Block3	Stim19	S	1	ML	1327	Sp	ML
A2032	BE_68	Block3	Stim25	S	1	ML	1257	Sp	ML
A2033	BE_68	Block3	Stim07	S	1	ML	4404	Sp	ML
A2034	BE_68	Block3	Stim08	S	1	ML	2146	Sp	ML
A2035	BE_68	Block3	Stim09	S	1	ML	332	Sp	ML
A2036	BE_68	Block3	Stim10	S	0	CS	2993	Sp	ML
A2037	BE_68	Block3	Stim11	S	0	CS	961	Sp	ML
A2038	BE_68	Block3	Stim12	S	0	CS	1478	Sp	ML
A2039	BE_68	Block3	Stim20	S	0	CS	292	Sp	ML
A2040	BE_68	Block3	Stim31	S	0	CS	1744	Sp	ML
A2071	BE_68	Block4	Stim10	S	1	ML	1340	Sp	ML
A2072	BE_68	Block4	Stim25	S	1	ML	1123	Sp	ML
A2073	BE_68	Block4	Stim08	S	1	ML	7827	Sp	ML
A2074	BE_68	Block4	Stim09	S	1	ML	1304	Sp	ML
A2075	BE_68	Block4	Stim11	S	0	CS	713	Sp	ML
A2076	BE_68	Block4	Stim12	S	0	CS	965	Sp	ML
A2077	BE_68	Block4	Stim19	S	0	CS	1842	Sp	ML
A2078	BE_68	Block4	Stim20	S	0	CS	86	Sp	ML
A2079	BE_68	Block4	Stim31	S	0	CS	2842	Sp	ML
A2080	BE_68	Block4	Stim07	S	0	CS	1552	Sp	ML
A2111	BE_81	Block1	Stim12	S	0	CS	2303	Sp	ML
A2112	BE_81	Block1	Stim19	S	0	CS	603	Sp	ML
A2113	BE_81	Block1	Stim07	S	0	CS	388	Sp	ML
A2114	BE_81	Block1	Stim09	S	0	CS	1616	Sp	ML
A2115	BE_81	Block1	Stim10	S	1	ML	674	Sp	ML
A2116	BE_81	Block1	Stim11	S	1	ML	1992	Sp	ML
A2117	BE_81	Block1	Stim20	S	1	ML	763	Sp	ML
A2118	BE_81	Block1	Stim25	S	1	ML	1766	Sp	ML
A2119	BE_81	Block1	Stim31	S	1	ML	4076	Sp	ML
A2120	BE_81	Block1	Stim08	S	1	ML	3003	Sp	ML
A2151	BE_81	Block2	Stim12	S	0	CS	677	Sp	ML
A2152	BE_81	Block2	Stim08	S	0	CS	2318	Sp	ML
A2153	BE_81	Block2	Stim09	S	0	CS	1676	Sp	ML
A2154	BE_81	Block2	Stim10	S	1	ML	1726	Sp	ML
A2155	BE_81	Block2	Stim11	S	1	ML	6087	Sp	ML
A2156	BE_81	Block2	Stim19	S	1	ML	2963	Sp	ML
A2157	BE_81	Block2	Stim20	S	1	ML	4876	Sp	ML
A2158	BE_81	Block2	Stim25	S	1	ML	2837	Sp	ML
A2159	BE_81	Block2	Stim31	S	1	ML	3541	Sp	ML
A2160	BE_81	Block2	Stim07	S	1	ML	635	Sp	ML
A2191	BE_81	Block3	Stim12	S	0	CS	1045	Sp	ML
A2192	BE_81	Block3	Stim20	S	0	CS	6696	Sp	ML
A2193	BE_81	Block3	Stim07	S	0	CS	2035	Sp	ML
A2194	BE_81	Block3	Stim10	S	1	ML	2276	Sp	ML
A2195	BE_81	Block3	Stim11	S	1	ML	569	Sp	ML
A2196	BE_81	Block3	Stim19	S	1	ML	7712	Sp	ML
A2197	BE_81	Block3	Stim25	S	1	ML	2362	Sp	ML
A2198	BE_81	Block3	Stim31	S	1	ML	4707	Sp	ML
A2199	BE_81	Block3	Stim08	S	1	ML	1198	Sp	ML
A2200	BE_81	Block3	Stim09	S	1	ML	1135	Sp	ML
A2231	BE_81	Block4	Stim12	S	0	CS	1483	Sp	ML
A2232	BE_81	Block4	Stim07	S	0	CS	23053	Sp	ML
A2233	BE_81	Block4	Stim09	S	0	CS	2071	Sp	ML
A2234	BE_81	Block4	Stim10	S	1	ML	4077	Sp	ML
A2235	BE_81	Block4	Stim11	S	1	ML	25436	Sp	ML
A2236	BE_81	Block4	Stim19	S	1	ML	749	Sp	ML
A2237	BE_81	Block4	Stim20	S	1	ML	2404	Sp	ML
A2238	BE_81	Block4	Stim25	S	1	ML	2251	Sp	ML
A2239	BE_81	Block4	Stim31	S	1	ML	2243	Sp	ML
A2240	BE_81	Block4	Stim08	S	1	ML	1431	Sp	ML
A2271	BE_83	Block1	Stim10	S	0	CS	2769	Sp	ML
A2272	BE_83	Block1	Stim11	S	0	CS	3742	Sp	ML
A2273	BE_83	Block1	Stim12	S	0	CS	5893	Sp	ML
A2274	BE_83	Block1	Stim20	S	0	CS	1091	Sp	ML
A2275	BE_83	Block1	Stim08	S	0	CS	1049	Sp	ML
A2276	BE_83	Block1	Stim09	S	0	CS	2978	Sp	ML
A2277	BE_83	Block1	Stim19	S	1	ML	1149	Sp	ML
A2278	BE_83	Block1	Stim25	S	1	ML	434	Sp	ML
A2279	BE_83	Block1	Stim31	S	1	ML	913	Sp	ML
A2280	BE_83	Block1	Stim07	S	1	ML	1489	Sp	ML
A231	BE_07	Block2	Stim10	S	0	CS	1361	Sp	ML
A2311	BE_83	Block2	Stim11	S	0	CS	609	Sp	ML
A2312	BE_83	Block2	Stim08	S	0	CS	546	Sp	ML
A2313	BE_83	Block2	Stim10	S	1	ML	1029	Sp	ML
A2314	BE_83	Block2	Stim12	S	1	ML	472	Sp	ML
A2315	BE_83	Block2	Stim19	S	1	ML	872	Sp	ML
A2316	BE_83	Block2	Stim20	S	1	ML	1307	Sp	ML
A2317	BE_83	Block2	Stim25	S	1	ML	742	Sp	ML
A2318	BE_83	Block2	Stim31	S	1	ML	2976	Sp	ML
A2319	BE_83	Block2	Stim07	S	1	ML	767	Sp	ML
A232	BE_07	Block2	Stim11	S	0	CS	282	Sp	ML
A2320	BE_83	Block2	Stim09	S	1	ML	483	Sp	ML
A233	BE_07	Block2	Stim12	S	0	CS	787	Sp	ML
A234	BE_07	Block2	Stim19	S	0	CS	1189	Sp	ML
A235	BE_07	Block2	Stim20	S	0	CS	53	Sp	ML
A2351	BE_83	Block3	Stim19	S	0	CS	571	Sp	ML
A2352	BE_83	Block3	Stim31	S	0	CS	815	Sp	ML
A2353	BE_83	Block3	Stim07	S	0	CS	2904	Sp	ML
A2354	BE_83	Block3	Stim08	S	0	CS	2688	Sp	ML
A2355	BE_83	Block3	Stim09	S	0	CS	817	Sp	ML
A2356	BE_83	Block3	Stim10	S	1	ML	743	Sp	ML
A2357	BE_83	Block3	Stim11	S	1	ML	553	Sp	ML
A2358	BE_83	Block3	Stim12	S	1	ML	1123	Sp	ML
A2359	BE_83	Block3	Stim20	S	1	ML	454	Sp	ML
A236	BE_07	Block2	Stim31	S	0	CS	592	Sp	ML
A2360	BE_83	Block3	Stim25	S	1	ML	455	Sp	ML
A237	BE_07	Block2	Stim08	S	0	CS	2582	Sp	ML
A238	BE_07	Block2	Stim09	S	0	CS	734	Sp	ML
A239	BE_07	Block2	Stim25	S	1	ML	935	Sp	ML
A2391	BE_83	Block4	Stim10	S	0	CS	659	Sp	ML
A2392	BE_83	Block4	Stim11	S	0	CS	574	Sp	ML
A2393	BE_83	Block4	Stim31	S	0	CS	4217	Sp	ML
A2394	BE_83	Block4	Stim07	S	0	CS	375	Sp	ML
A2395	BE_83	Block4	Stim08	S	0	CS	513	Sp	ML
A2396	BE_83	Block4	Stim12	S	1	ML	2976	Sp	ML
A2397	BE_83	Block4	Stim19	S	1	ML	1943	Sp	ML
A2398	BE_83	Block4	Stim20	S	1	ML	90	Sp	ML
A2399	BE_83	Block4	Stim25	S	1	ML	636	Sp	ML
A240	BE_07	Block2	Stim07	S	1	ML	764	Sp	ML
A2400	BE_83	Block4	Stim09	S	1	ML	4	Sp	ML
A2431	BE_85	Block1	Stim10	S	0	CS	618	Sp	ML
A2432	BE_85	Block1	Stim11	S	0	CS	2824	Sp	ML
A2433	BE_85	Block1	Stim19	S	0	CS	2252	Sp	ML
A2434	BE_85	Block1	Stim12	S	1	ML	588	Sp	ML
A2435	BE_85	Block1	Stim20	S	1	ML	259	Sp	ML
A2436	BE_85	Block1	Stim25	S	1	ML	826	Sp	ML
A2437	BE_85	Block1	Stim31	S	1	ML	1581	Sp	ML
A2438	BE_85	Block1	Stim07	S	1	ML	856	Sp	ML
A2439	BE_85	Block1	Stim08	S	1	ML	1287	Sp	ML
A2440	BE_85	Block1	Stim09	S	1	ML	367	Sp	ML
A2471	BE_85	Block2	Stim31	S	0	CS	1133	Sp	ML
A2472	BE_85	Block2	Stim07	S	0	CS	727	Sp	ML
A2473	BE_85	Block2	Stim10	S	1	ML	681	Sp	ML
A2474	BE_85	Block2	Stim11	S	1	ML	205	Sp	ML
A2475	BE_85	Block2	Stim12	S	1	ML	382	Sp	ML
A2476	BE_85	Block2	Stim19	S	1	ML	422	Sp	ML
A2477	BE_85	Block2	Stim20	S	1	ML	269	Sp	ML
A2478	BE_85	Block2	Stim25	S	1	ML	325	Sp	ML
A2479	BE_85	Block2	Stim08	S	1	ML	690	Sp	ML
A2480	BE_85	Block2	Stim09	S	1	ML	235	Sp	ML
A2511	BE_85	Block3	Stim11	S	0	CS	848	Sp	ML
A2512	BE_85	Block3	Stim19	S	0	CS	741	Sp	ML
A2513	BE_85	Block3	Stim20	S	0	CS	1673	Sp	ML
A2514	BE_85	Block3	Stim07	S	0	CS	976	Sp	ML
A2515	BE_85	Block3	Stim08	S	0	CS	2659	Sp	ML
A2516	BE_85	Block3	Stim10	S	1	ML	939	Sp	ML
A2517	BE_85	Block3	Stim12	S	1	ML	522	Sp	ML
A2518	BE_85	Block3	Stim25	S	1	ML	737	Sp	ML
A2519	BE_85	Block3	Stim31	S	1	ML	2236	Sp	ML
A2520	BE_85	Block3	Stim09	S	1	ML	539	Sp	ML
A2551	BE_85	Block4	Stim10	S	0	CS	700	Sp	ML
A2552	BE_85	Block4	Stim11	S	0	CS	1231	Sp	ML
A2553	BE_85	Block4	Stim20	S	0	CS	745	Sp	ML
A2554	BE_85	Block4	Stim07	S	0	CS	427	Sp	ML
A2555	BE_85	Block4	Stim09	S	0	CS	653	Sp	ML
A2556	BE_85	Block4	Stim12	S	1	ML	1006	Sp	ML
A2557	BE_85	Block4	Stim19	S	1	ML	1159	Sp	ML
A2558	BE_85	Block4	Stim25	S	1	ML	1974	Sp	ML
A2559	BE_85	Block4	Stim31	S	1	ML	1035	Sp	ML
A2560	BE_85	Block4	Stim08	S	1	ML	1018	Sp	ML
A2591	BE_86 	Block1	Stim10	S	0	CS	1971	Sp	ML
A2592	BE_86 	Block1	Stim19	S	0	CS	1109	Sp	ML
A2593	BE_86 	Block1	Stim20	S	0	CS	3519	Sp	ML
A2594	BE_86 	Block1	Stim08	S	0	CS	1592	Sp	ML
A2595	BE_86 	Block1	Stim11	S	1	ML	842	Sp	ML
A2596	BE_86 	Block1	Stim12	S	1	ML	2187	Sp	ML
A2597	BE_86 	Block1	Stim25	S	1	ML	4034	Sp	ML
A2598	BE_86 	Block1	Stim31	S	1	ML	3155	Sp	ML
A2599	BE_86 	Block1	Stim07	S	1	ML	1133	Sp	ML
A2600	BE_86 	Block1	Stim09	S	1	ML	1337	Sp	ML
A2631	BE_86 	Block2	Stim10	S	0	CS	3199	Sp	ML
A2632	BE_86 	Block2	Stim12	S	0	CS	1195	Sp	ML
A2633	BE_86 	Block2	Stim19	S	0	CS	2604	Sp	ML
A2634	BE_86 	Block2	Stim31	S	0	CS	2058	Sp	ML
A2635	BE_86 	Block2	Stim07	S	0	CS	831	Sp	ML
A2636	BE_86 	Block2	Stim08	S	0	CS	1229	Sp	ML
A2637	BE_86 	Block2	Stim11	S	1	ML	784	Sp	ML
A2638	BE_86 	Block2	Stim20	S	1	ML	2630	Sp	ML
A2639	BE_86 	Block2	Stim25	S	1	ML	1888	Sp	ML
A2640	BE_86 	Block2	Stim09	S	1	ML	2031	Sp	ML
A2671	BE_86 	Block3	Stim10	S	0	CS	1644	Sp	ML
A2672	BE_86 	Block3	Stim12	S	0	CS	3038	Sp	ML
A2673	BE_86 	Block3	Stim07	S	0	CS	1532	Sp	ML
A2674	BE_86 	Block3	Stim11	S	1	ML	1991	Sp	ML
A2675	BE_86 	Block3	Stim19	S	1	ML	1112	Sp	ML
A2676	BE_86 	Block3	Stim20	S	1	ML	809	Sp	ML
A2677	BE_86 	Block3	Stim25	S	1	ML	2026	Sp	ML
A2678	BE_86 	Block3	Stim31	S	1	ML	1852	Sp	ML
A2679	BE_86 	Block3	Stim08	S	1	ML	742	Sp	ML
A2680	BE_86 	Block3	Stim09	S	1	ML	380	Sp	ML
A271	BE_07	Block3	Stim10	S	0	CS	730	Sp	ML
A2711	BE_86 	Block4	Stim12	S	0	CS	2355	Sp	ML
A2712	BE_86 	Block4	Stim31	S	0	CS	812	Sp	ML
A2713	BE_86 	Block4	Stim07	S	0	CS	1461	Sp	ML
A2714	BE_86 	Block4	Stim08	S	0	CS	821	Sp	ML
A2715	BE_86 	Block4	Stim10	S	1	ML	892	Sp	ML
A2716	BE_86 	Block4	Stim11	S	1	ML	298	Sp	ML
A2717	BE_86 	Block4	Stim19	S	1	ML	1189	Sp	ML
A2718	BE_86 	Block4	Stim20	S	1	ML	929	Sp	ML
A2719	BE_86 	Block4	Stim25	S	1	ML	768	Sp	ML
A272	BE_07	Block3	Stim11	S	0	CS	284	Sp	ML
A2720	BE_86 	Block4	Stim09	S	1	ML	1283	Sp	ML
A273	BE_07	Block3	Stim19	S	0	CS	296	Sp	ML
A274	BE_07	Block3	Stim31	S	0	CS	2007	Sp	ML
A275	BE_07	Block3	Stim08	S	0	CS	930	Sp	ML
A2751	BE_87 	Block1	Stim19	S	0	CS	6738	Sp	ML
A2752	BE_87 	Block1	Stim20	S	0	CS	1359	Sp	ML
A2753	BE_87 	Block1	Stim31	S	0	CS	3845	Sp	ML
A2754	BE_87 	Block1	Stim08	S	0	CS	1609	Sp	ML
A2755	BE_87 	Block1	Stim09	S	0	CS	3214	Sp	ML
A2756	BE_87 	Block1	Stim10	S	1	ML	4609	Sp	ML
A2757	BE_87 	Block1	Stim11	S	1	ML	3031	Sp	ML
A2758	BE_87 	Block1	Stim12	S	1	ML	4091	Sp	ML
A2759	BE_87 	Block1	Stim25	S	1	ML	4805	Sp	ML
A276	BE_07	Block3	Stim12	S	1	ML	2642	Sp	ML
A2760	BE_87 	Block1	Stim07	S	1	ML	2463	Sp	ML
A277	BE_07	Block3	Stim20	S	1	ML	52	Sp	ML
A278	BE_07	Block3	Stim25	S	1	ML	342	Sp	ML
A279	BE_07	Block3	Stim07	S	1	ML	490	Sp	ML
A2791	BE_87 	Block2	Stim10	S	0	CS	941	Sp	ML
A2792	BE_87 	Block2	Stim31	S	0	CS	1453	Sp	ML
A2793	BE_87 	Block2	Stim08	S	0	CS	760	Sp	ML
A2794	BE_87 	Block2	Stim11	S	1	ML	395	Sp	ML
A2795	BE_87 	Block2	Stim12	S	1	ML	887	Sp	ML
A2796	BE_87 	Block2	Stim19	S	1	ML	324	Sp	ML
A2797	BE_87 	Block2	Stim20	S	1	ML	358	Sp	ML
A2798	BE_87 	Block2	Stim25	S	1	ML	399	Sp	ML
A2799	BE_87 	Block2	Stim07	S	1	ML	3125	Sp	ML
A280	BE_07	Block3	Stim09	S	1	ML	462	Sp	ML
A2800	BE_87 	Block2	Stim09	S	1	ML	938	Sp	ML
A2831	BE_87 	Block3	Stim12	S	0	CS	3932	Sp	ML
A2832	BE_87 	Block3	Stim25	S	0	CS	1540	Sp	ML
A2833	BE_87 	Block3	Stim07	S	0	CS	5167	Sp	ML
A2834	BE_87 	Block3	Stim08	S	0	CS	287	Sp	ML
A2835	BE_87 	Block3	Stim10	S	1	ML	678	Sp	ML
A2836	BE_87 	Block3	Stim11	S	1	ML	296	Sp	ML
A2837	BE_87 	Block3	Stim19	S	1	ML	2982	Sp	ML
A2838	BE_87 	Block3	Stim20	S	1	ML	301	Sp	ML
A2839	BE_87 	Block3	Stim31	S	1	ML	2491	Sp	ML
A2840	BE_87 	Block3	Stim09	S	1	ML	396	Sp	ML
A2871	BE_87 	Block4	Stim10	S	0	CS	4137	Sp	ML
A2872	BE_87 	Block4	Stim11	S	0	CS	1286	Sp	ML
A2873	BE_87 	Block4	Stim12	S	0	CS	1103	Sp	ML
A2874	BE_87 	Block4	Stim19	S	0	CS	7387	Sp	ML
A2875	BE_87 	Block4	Stim20	S	0	CS	1457	Sp	ML
A2876	BE_87 	Block4	Stim31	S	0	CS	4470	Sp	ML
A2877	BE_87 	Block4	Stim07	S	0	CS	5697	Sp	ML
A2878	BE_87 	Block4	Stim08	S	0	CS	447	Sp	ML
A2879	BE_87 	Block4	Stim25	S	1	ML	2409	Sp	ML
A2880	BE_87 	Block4	Stim09	S	1	ML	6621	Sp	ML
A31	BE_06	Block1	Stim10	S	0	CS	6620	Sp	ML
A311	BE_07	Block4	Stim19	S	0	CS	292	Sp	ML
A312	BE_07	Block4	Stim20	S	0	CS	712	Sp	ML
A313	BE_07	Block4	Stim31	S	0	CS	2054	Sp	ML
A314	BE_07	Block4	Stim09	S	0	CS	580	Sp	ML
A315	BE_07	Block4	Stim10	S	1	ML	611	Sp	ML
A316	BE_07	Block4	Stim11	S	1	ML	423	Sp	ML
A317	BE_07	Block4	Stim12	S	1	ML	645	Sp	ML
A318	BE_07	Block4	Stim25	S	1	ML	379	Sp	ML
A319	BE_07	Block4	Stim07	S	1	ML	540	Sp	ML
A32	BE_06	Block1	Stim11	S	0	CS	462	Sp	ML
A320	BE_07	Block4	Stim08	S	1	ML	757	Sp	ML
A33	BE_06	Block1	Stim12	S	0	CS	761	Sp	ML
A34	BE_06	Block1	Stim19	S	0	CS	4246	Sp	ML
A35	BE_06	Block1	Stim20	S	0	CS	1359	Sp	ML
A351	BE_09	Block1	Stim10	S	0	CS	2579	Sp	ML
A352	BE_09	Block1	Stim12	S	0	CS	1695	Sp	ML
A353	BE_09	Block1	Stim25	S	0	CS	4605	Sp	ML
A354	BE_09	Block1	Stim08	S	0	CS	3969	Sp	ML
A355	BE_09	Block1	Stim09	S	0	CS	2882	Sp	ML
A356	BE_09	Block1	Stim11	S	1	ML	4671	Sp	ML
A357	BE_09	Block1	Stim19	S	1	ML	1995	Sp	ML
A358	BE_09	Block1	Stim20	S	1	ML	4571	Sp	ML
A359	BE_09	Block1	Stim31	S	1	ML	9214	Sp	ML
A36	BE_06	Block1	Stim25	S	1	ML	997	Sp	ML
A360	BE_09	Block1	Stim07	S	1	ML	4895	Sp	ML
